9.138925732122e-01-1.417775987940e-01j; 1.888180561695e-01+1.469843407724e-01j; 1.727076174880e-01-7.919645738056e-02j; 8.549946141811e-01+2.046365102874e-01j
9.131579776581e-01-1.502682143103e-01j; 1.894920514267e-01+1.477204559375e-01j; 1.733142860908e-01-7.921987770426e-02j; 8.544630078070e-01+2.027744480908e-01j
9.123917419770e-01-1.586925507707e-01j; 1.901347039811e-01+1.484338366198e-01j; 1.739109744370e-01-7.923725109844e-02j; 8.539690504217e-01+2.008250409568e-01j
9.115960432632e-01-1.670470170702e-01j; 1.907446443256e-01+1.491233100197e-01j; 1.744971267596e-01-7.924837081616e-02j; 8.535123691977e-01+1.987892707864e-01j
9.107731561859e-01-1.753280707595e-01j; 1.913205666463e-01+1.497877468529e-01j; 1.750721978065e-01-7.925303801787e-02j; 8.530925536382e-01+1.966681390523e-01j
9.099254487435e-01-1.835322196687e-01j; 1.918612312457e-01+1.504260635895e-01j; 1.756356534423e-01-7.925106195803e-02j; 8.527091568958e-01+1.944626665564e-01j
9.090553778464e-01-1.916560233760e-01j; 1.923654668371e-01+1.510372246092e-01j; 1.761869712400e-01-7.924226016172e-02j; 8.523616971284e-01+1.921738932217e-01j
9.081654847370e-01-1.996960945185e-01j; 1.928321727056e-01+1.516202442688e-01j; 1.767256410594e-01-7.922645859087e-02j; 8.520496588880e-01+1.898028779158e-01j
9.072583902545e-01-2.076490999436e-01j; 1.932603207323e-01+1.521741888771e-01j; 1.772511656131e-01-7.920349180013e-02j; 8.517724945417e-01+1.873506983054e-01j
9.063367899543e-01-2.155117616977e-01j; 1.936489572773e-01+1.526981785737e-01j; 1.777630610193e-01-7.917320308224e-02j; 8.515296257213e-01+1.848184507394e-01j
9.054034490899e-01-2.232808578530e-01j; 1.939972049187e-01+1.531913891085e-01j; 1.782608573407e-01-7.913544460265e-02j; 8.513204448003e-01+1.822072501591e-01j
9.044611974662e-01-2.309532231714e-01j; 1.943042640443e-01+1.536530535164e-01j; 1.787440991081e-01-7.909007752339e-02j; 8.511443163957e-01+1.795182300334e-01j
9.035129241730e-01-2.385257496053e-01j; 1.945694142925e-01+1.540824636864e-01j; 1.792123458299e-01-7.903697211608e-02j; 8.510005788927e-01+1.767525423179e-01j
9.025615722089e-01-2.459953866385e-01j; 1.947920158406e-01+1.544789718200e-01j; 1.796651724848e-01-7.897600786397e-02j; 8.508885459890e-01+1.739113574343e-01j
9.016101330026e-01-2.533591414668e-01j; 1.949715105380e-01+1.548419917763e-01j; 1.801021699990e-01-7.890707355292e-02j; 8.508075082585e-01+1.709958642700e-01j
9.006616408422e-01-2.606140790233e-01j; 1.951074228817e-01+1.551710003017e-01j; 1.805229457061e-01-7.883006735137e-02j; 8.507567347303e-01+1.680072701946e-01j
8.997191672212e-01-2.677573218499e-01j; 1.951993608333e-01+1.554655381407e-01j; 1.809271237895e-01-7.874489687912e-02j; 8.507354744824e-01+1.649468010915e-01j
8.987858151099e-01-2.747860498202e-01j; 1.952470164758e-01+1.557252110265e-01j; 1.813143457075e-01-7.865147926492e-02j; 8.507429582465e-01+1.618157014029e-01j
8.978647131609e-01-2.816974997187e-01j; 1.952501665085e-01+1.559496905482e-01j; 1.816842705997e-01-7.854974119298e-02j; 8.507784000235e-01+1.586152341859e-01j
8.969590098590e-01-2.884889646810e-01j; 1.952086725803e-01+1.561387148931e-01j; 1.820365756744e-01-7.843961893822e-02j; 8.508409987061e-01+1.553466811771e-01j
8.960718676228e-01-2.951577935021e-01j; 1.951224814599e-01+1.562920894637e-01j; 1.823709565773e-01-7.832105839035e-02j; 8.509299397070e-01+1.520113428646e-01j
8.952064568671e-01-3.017013898190e-01j; 1.949916250438e-01+1.564096873656e-01j; 1.826871277400e-01-7.819401506684e-02j; 8.510443965913e-01+1.486105385645e-01j
8.943659500353e-01-3.081172111748e-01j; 1.948162202013e-01+1.564914497669e-01j; 1.829848227084e-01-7.805845411473e-02j; 8.511835327094e-01+1.451456065003e-01j
8.935535156101e-01-3.144027679741e-01j; 1.945964684572e-01+1.565373861285e-01j; 1.832637944517e-01-7.791435030139e-02j; 8.513465028298e-01+1.416179038828e-01j
8.927723121104e-01-3.205556223352e-01j; 1.943326555140e-01+1.565475743025e-01j; 1.835238156489e-01-7.776168799426e-02j; 8.515324547695e-01+1.380288069891e-01j
8.920254820834e-01-3.265733868518e-01j; 1.940251506128e-01+1.565221605008e-01j; 1.837646789554e-01-7.760046112967e-02j; 8.517405310190e-01+1.343797112377e-01j
8.913161460996e-01-3.324537232704e-01j; 1.936744057361e-01+1.564613591321e-01j; 1.839861972479e-01-7.743067317075e-02j; 8.519698703612e-01+1.306720312589e-01j
8.906473967589e-01-3.381943410971e-01j; 1.932809546533e-01+1.563654525082e-01j; 1.841882038473e-01-7.725233705468e-02j; 8.522196094807e-01+1.269072009577e-01j
8.900222927151e-01-3.437929961407e-01j; 1.928454118107e-01+1.562347904192e-01j; 1.843705527200e-01-7.706547512919e-02j; 8.524888845632e-01+1.230866735685e-01j
8.894438527282e-01-3.492474890065e-01j; 1.923684710692e-01+1.560697895788e-01j; 1.845331186561e-01-7.687011907864e-02j; 8.527768328809e-01+1.192119216978e-01j
8.889150497501e-01-3.545556635491e-01j; 1.918509042912e-01+1.558709329410e-01j; 1.846757974267e-01-7.666630983958e-02j; 8.530825943637e-01+1.152844373560e-01j
8.884388050523e-01-3.597154052987e-01j; 1.912935597805e-01+1.556387688874e-01j; 1.847985059165e-01-7.645409750622e-02j; 8.534053131530e-01+1.113057319737e-01j
8.880179824031e-01-3.647246398705e-01j; 1.906973605779e-01+1.553739102893e-01j; 1.849011822358e-01-7.623354122563e-02j; 8.537441391364e-01+1.072773364034e-01j
8.876553823013e-01-3.695813313706e-01j; 1.900633026153e-01+1.550770334430e-01j; 1.849837858074e-01-7.600470908323e-02j; 8.540982294617e-01+1.032008009035e-01j
8.873537362734e-01-3.742834808107e-01j; 1.893924527340e-01+1.547488768829e-01j; 1.850462974322e-01-7.576767797833e-02j; 8.544667500271e-01+9.907769510395e-02j
8.871157012417e-01-3.788291245437e-01j; 1.886859465682e-01+1.543902400730e-01j; 1.850887193303e-01-7.552253349023e-02j; 8.548488769468e-01+9.490960795167e-02j
8.869438539711e-01-3.832163327331e-01j; 1.879449863009e-01+1.540019819791e-01j; 1.851110751599e-01-7.526936973497e-02j; 8.552437979889e-01+9.069814763533e-02j
8.868406855995e-01-3.874432078688e-01j; 1.871708382940e-01+1.535850195248e-01j; 1.851134100120e-01-7.500828921288e-02j; 8.556507139847e-01+8.644494148733e-02j
8.868085962614e-01-3.915078833416e-01j; 1.863648305996e-01+1.531403259343e-01j; 1.850957903825e-01-7.473940264726e-02j; 8.560688402058e-01+8.215163586261e-02j
8.868498898097e-01-3.954085220899e-01j; 1.855283503552e-01+1.526689289631e-01j; 1.850583041208e-01-7.446282881427e-02j; 8.564974077089e-01+7.781989599307e-02j
8.869667686434e-01-3.991433153295e-01j; 1.846628410702e-01+1.521719090233e-01j; 1.850010603548e-01-7.417869436452e-02j; 8.569356646448e-01+7.345140581666e-02j
8.871613286481e-01-4.027104813807e-01j; 1.837697998063e-01+1.516503972029e-01j; 1.849241893932e-01-7.388713363630e-02j; 8.573828775303e-01+6.904786778054e-02j
8.874355542564e-01-4.061082646035e-01j; 1.828507742603e-01+1.511055731856e-01j; 1.848278426045e-01-7.358828846089e-02j; 8.578383324810e-01+6.461100261749e-02j
8.877913136347e-01-4.093349344526e-01j; 1.819073597525e-01+1.505386630745e-01j; 1.847121922726e-01-7.328230796029e-02j; 8.583013364027e-01+6.014254909505e-02j
8.882303540041e-01-4.123887846647e-01j; 1.809411961282e-01+1.499509371218e-01j; 1.845774314307e-01-7.296934833735e-02j; 8.587712181402e-01+5.564426373687e-02j
8.887542971024e-01-4.152681325887e-01j; 1.799539645767e-01+1.493437073715e-01j; 1.844237736707e-01-7.264957265891e-02j; 8.592473295808e-01+5.111792051599e-02j
8.893646347934e-01-4.179713186693e-01j; 1.789473843764e-01+1.487183252174e-01j; 1.842514529318e-01-7.232315063201e-02j; 8.597290467111e-01+4.656531051968e-02j
8.900627248329e-01-4.204967060947e-01j; 1.779232095695e-01+1.480761788816e-01j; 1.840607232660e-01-7.199025837358e-02j; 8.602157706254e-01+4.198824158570e-02j
8.908497867965e-01-4.228426806169e-01j; 1.768832255750e-01+1.474186908187e-01j; 1.838518585812e-01-7.165107817387e-02j; 8.607069284835e-01+3.738853790994e-02j
8.917268981788e-01-4.250076505566e-01j; 1.758292457451e-01+1.467473150495e-01j; 1.836251523632e-01-7.130579825386e-02j; 8.612019744160e-01+3.276803962548e-02j
8.926949906695e-01-4.269900469968e-01j; 1.747631078725e-01+1.460635344307e-01j; 1.833809173758e-01-7.095461251717e-02j; 8.617003903769e-01+2.812860235311e-02j
8.937548466164e-01-4.287883241772e-01j; 1.736866706550e-01+1.453688578637e-01j; 1.831194853396e-01-7.059772029650e-02j; 8.622016869392e-01+2.347209672366e-02j
8.949070956815e-01-4.304009600938e-01j; 1.726018101239e-01+1.446648174499e-01j; 1.828412065904e-01-7.023532609516e-02j; 8.627054040348e-01+1.880040787235e-02j
8.961522116991e-01-4.318264573107e-01j; 1.715104160439e-01+1.439529655961e-01j; 1.825464497160e-01-6.986763932391e-02j; 8.632111116345e-01+1.411543490569e-02j
8.974905097436e-01-4.330633439900e-01j; 1.704143882906e-01+1.432348720771e-01j; 1.822356011743e-01-6.949487403344e-02j; 8.637184103694e-01+9.419090341271e-03j
8.989221434152e-01-4.341101751436e-01j; 1.693156332128e-01+1.425121210593e-01j; 1.819090648904e-01-6.911724864287e-02j; 8.642269320895e-01+4.713299521260e-03j
9.004471023527e-01-4.349655341112e-01j; 1.682160599869e-01+1.417863080924e-01j; 1.815672618349e-01-6.873498566452e-02j; 8.647363403598e-01+3.971237217480e-17j
9.020652099803e-01-4.356280342675e-01j; 1.671175769701e-01+1.410590370742e-01j; 1.812106295834e-01-6.834831142547e-02j; 8.652463308934e-01-4.718859093307e-03j
9.037761214985e-01-4.360963209586e-01j; 1.660220880588e-01+1.403319171945e-01j; 1.808396218570e-01-6.795745578600e-02j; 8.657566319176e-01-9.441317716151e-03j
9.055793221267e-01-4.363690736715e-01j; 1.649314890608e-01+1.396065598640e-01j; 1.804547080456e-01-6.756265185544e-02j; 8.662670044755e-01-1.416540559755e-02j
9.074741256060e-01-4.364450084326e-01j; 1.638476640862e-01+1.388845756337e-01j; 1.800563727135e-01-6.716413570580e-02j; 8.667772426587e-01-1.888914294526e-02j
9.094596729712e-01-4.363228804368e-01j; 1.627724819653e-01+1.381675711109e-01j; 1.796451150873e-01-6.676214608334e-02j; 8.672871737736e-01-2.361054117427e-02j
9.115349316009e-01-4.360014869038e-01j; 1.617077927001e-01+1.374571458783e-01j; 1.792214485289e-01-6.635692411860e-02j; 8.677966584368e-01-2.832760365566e-02j
9.136986945532e-01-4.354796701566e-01j; 1.606554239548e-01+1.367548894209e-01j; 1.787858999911e-01-6.594871303519e-02j; 8.683055906026e-01-3.303832648455e-02j
9.159495801956e-01-4.347563209198e-01j; 1.596171775949e-01+1.360623780674e-01j; 1.783390094595e-01-6.553775785766e-02j; 8.688138975196e-01-3.774069926604e-02j
9.182860321381e-01-4.338303818299e-01j; 1.585948262776e-01+1.353811719524e-01j; 1.778813293781e-01-6.512430511883e-02j; 8.693215396161e-01-4.243270591809e-02j
9.207063194768e-01-4.327008511513e-01j; 1.575901101039e-01+1.347128120043e-01j; 1.774134240626e-01-6.470860256692e-02j; 8.698285103158e-01-4.711232548985e-02j
9.232085373560e-01-4.313667866897e-01j; 1.566047333349e-01+1.340588169650e-01j; 1.769358690987e-01-6.429089887282e-02j; 8.703348357813e-01-5.177753299446e-02j
9.257906078557e-01-4.298273098937e-01j; 1.556403611823e-01+1.334206804474e-01j; 1.764492507287e-01-6.387144333785e-02j; 8.708405745864e-01-5.642630025491e-02j
9.284502812129e-01-4.280816101329e-01j; 1.546986166760e-01+1.327998680368e-01j; 1.759541652260e-01-6.345048560235e-02j; 8.713458173177e-01-6.105659676173e-02j
9.311851373823e-01-4.261289491425e-01j; 1.537810776161e-01+1.321978144407e-01j; 1.754512182569e-01-6.302827535546e-02j; 8.718506861047e-01-6.566639054127e-02j
9.339925879428e-01-4.239686656199e-01j; 1.528892736157e-01+1.316159206937e-01j; 1.749410242337e-01-6.260506204639e-02j; 8.723553340790e-01-7.025364903325e-02j
9.368698783562e-01-4.216001799609e-01j; 1.520246832383e-01+1.310555514218e-01j; 1.744242056557e-01-6.218109459752e-02j; 8.728599447638e-01-7.481633997638e-02j
9.398140905823e-01-4.190229991189e-01j; 1.511887312366e-01+1.305180321730e-01j; 1.739013924424e-01-6.175662111975e-02j; 8.733647313922e-01-7.935243230072e-02j
9.428221460559e-01-4.162367215723e-01j; 1.503827858972e-01+1.300046468175e-01j; 1.733732212571e-01-6.133188863023e-02j; 8.738699361585e-01-8.385989702571e-02j
9.458908090284e-01-4.132410423816e-01j; 1.496081564965e-01+1.295166350245e-01j; 1.728403348231e-01-6.090714277302e-02j; 8.743758293989e-01-8.833670816252e-02j
9.490166902779e-01-4.100357583206e-01j; 1.488660908721e-01+1.290551898190e-01j; 1.723033812328e-01-6.048262754283e-02j; 8.748827087069e-01-9.278084361966e-02j
9.521962511893e-01-4.066207730592e-01j; 1.481577731149e-01+1.286214552246e-01j; 1.717630132497e-01-6.005858501225e-02j; 8.753908979815e-01-9.719028611072e-02j
9.554258082063e-01-4.029961023815e-01j; 1.474843213848e-01+1.282165239958e-01j; 1.712198876059e-01-5.963525506268e-02j; 8.759007464103e-01-1.015630240632e-01j
9.587015376546e-01-3.991618794163e-01j; 1.468467858561e-01+1.278414354456e-01j; 1.706746642937e-01-5.921287511940e-02j; 8.764126273904e-01-1.058970525271e-01j
9.620194809367e-01-3.951183598597e-01j; 1.462461467945e-01+1.274971733718e-01j; 1.701280058533e-01-5.879167989090e-02j; 8.769269373853e-01-1.101903740836e-01j
9.653755500959e-01-3.908659271674e-01j; 1.456833127703e-01+1.271846640861e-01j; 1.695805766575e-01-5.837190111294e-02j; 8.774440947240e-01-1.144409997501e-01j
9.687655337457e-01-3.864050976944e-01j; 1.451591190101e-01+1.269047745504e-01j; 1.690330421938e-01-5.795376729745e-02j; 8.779645383390e-01-1.186469498846e-01j
9.721851033627e-01-3.817365257599e-01j; 1.446743258917e-01+1.266583106242e-01j; 1.684860683441e-01-5.753750348672e-02j; 8.784887264502e-01-1.228062550858e-01j
9.756298199346e-01-3.768610086118e-01j; 1.442296175825e-01+1.264460154257e-01j; 1.679403206641e-01-5.712333101291e-02j; 8.790171351924e-01-1.269169570885e-01j
9.790951409595e-01-3.717794912702e-01j; 1.438256008264e-01+1.262685678108e-01j; 1.673964636618e-01-5.671146726346e-02j; 8.795502571920e-01-1.309771096559e-01j
9.825764277867e-01-3.664930712238e-01j; 1.434628038787e-01+1.261265809730e-01j; 1.668551600776e-01-5.630212545232e-02j; 8.800886000927e-01-1.349847794654e-01j
9.860689532897e-01-3.610030029558e-01j; 1.431416755937e-01+1.260206011667e-01j; 1.663170701645e-01-5.589551439744e-02j; 8.806326850347e-01-1.389380469894e-01j
9.895679098623e-01-3.553107022764e-01j; 1.428625846639e-01+1.259511065562e-01j; 1.657828509710e-01-5.549183830476e-02j; 8.811830450884e-01-1.428350073698e-01j
9.930684177236e-01-3.494177504375e-01j; 1.426258190138e-01+1.259185061948e-01j; 1.652531556273e-01-5.509129655879e-02j; 8.817402236462e-01-1.466737712869e-01j
9.965655335203e-01-3.433258980053e-01j; 1.424315853489e-01+1.259231391328e-01j; 1.647286326346e-01-5.469408352013e-02j; 8.823047727752e-01-1.504524658212e-01j
1.000054259209e+00-3.370370684699e-01j; 1.422800088597e-01+1.259652736596e-01j; 1.642099251588e-01-5.430038833007e-02j; 8.828772515331e-01-1.541692353092e-01j
1.003529551207e+00-3.305533615672e-01j; 1.421711330827e-01+1.260451066800e-01j; 1.636976703304e-01-5.391039472246e-02j; 8.834582242507e-01-1.578222421923e-01j
1.006986329786e+00-3.238770562923e-01j; 1.421049199170e-01+1.261627632253e-01j; 1.631924985489e-01-5.352428084310e-02j; 8.840482587849e-01-1.614096678598e-01j
1.010419488699e+00-3.170106135828e-01j; 1.420812497969e-01+1.263182961023e-01j; 1.626950327952e-01-5.314221907675e-02j; 8.846479247440e-01-1.649297134853e-01j
1.013823905010e+00-3.099566786521e-01j; 1.420999220199e-01+1.265116856801e-01j; 1.622058879512e-01-5.276437588199e-02j; 8.852577916893e-01-1.683806008572e-01j
1.017194449120e+00-3.027180829527e-01j; 1.421606552297e-01+1.267428398145e-01j; 1.617256701274e-01-5.239091163404e-02j; 8.858784273171e-01-1.717605732038e-01j
1.020525994943e+00-2.952978457511e-01j; 1.422630880522e-01+1.270115939119e-01j; 1.612549759997e-01-5.202198047570e-02j; 8.865103956236e-01-1.750678960126e-01j
1.023813430232e+00-2.876991752986e-01j; 1.424067798837e-01+1.273177111318e-01j; 1.607943921559e-01-5.165773017661e-02j; 8.871542550559e-01-1.783008578457e-01j
1.027051667017e+00-2.799254695800e-01j; 1.425912118299e-01+1.276608827282e-01j; 1.603444944528e-01-5.129830200085e-02j; 8.878105566547e-01-1.814577711501e-01j
1.030235652126e+00-2.719803166274e-01j; 1.428157877927e-01+1.280407285287e-01j; 1.599058473842e-01-5.094383058303e-02j; 8.884798421906e-01-1.845369730650e-01j
1.033360377776e+00-2.638674943864e-01j; 1.430798357039e-01+1.284567975520e-01j; 1.594790034609e-01-5.059444381306e-02j; 8.891626422976e-01-1.875368262259e-01j
1.036420892186e+00-2.555909701214e-01j; 1.433826089016e-01+1.289085687611e-01j; 1.590645026033e-01-5.025026272955e-02j; 8.898594746094e-01-1.904557195670e-01j
1.039412310200e+00-2.471548993535e-01j; 1.437232876484e-01+1.293954519523e-01j; 1.586628715474e-01-4.991140142206e-02j; 8.905708419008e-01-1.932920691213e-01j
1.042329823883e+00-2.385636243199e-01j; 1.441009807864e-01+1.299167887782e-01j; 1.582746232639e-01-4.957796694216e-02j; 8.912972302380e-01-1.960443188208e-01j
1.045168713061e+00-2.298216719518e-01j; 1.445147275276e-01+1.304718539022e-01j; 1.579002563928e-01-4.925005922344e-02j; 8.920391071434e-01-1.987109412968e-01j
1.047924355769e+00-2.209337513642e-01j; 1.449634993742e-01+1.310598562836e-01j; 1.575402546924e-01-4.892777101048e-02j; 8.927969197765e-01-2.012904386809e-01j
1.050592238588e+00-2.119047508575e-01j; 1.454462021663e-01+1.316799405902e-01j; 1.571950865046e-01-4.861118779681e-02j; 8.935710931369e-01-2.037813434087e-01j
1.053167966832e+00-2.027397344291e-01j; 1.459616782529e-01+1.323311887363e-01j; 1.568652042360e-01-4.830038777191e-02j; 8.943620282921e-01-2.061822190255e-01j
1.055647274544e+00-1.934439377990e-01j; 1.465087087806e-01+1.330126215432e-01j; 1.565510438566e-01-4.799544177732e-02j; 8.951701006348e-01-2.084916609964e-01j
1.058026034297e+00-1.840227639506e-01j; 1.470860160969e-01+1.337232005191e-01j; 1.562530244152e-01-4.769641327170e-02j; 8.959956581729e-01-2.107082975206e-01j
1.060300266736e+00-1.744817781954e-01j; 1.476922662633e-01+1.344618297557e-01j; 1.559715475735e-01-4.740335830502e-02j; 8.968390198570e-01-2.128307903516e-01j
1.062466149860e+00-1.648267027684e-01j; 1.483260716719e-01+1.352273579368e-01j; 1.557069971580e-01-4.711632550174e-02j; 8.977004739490e-01-2.148578356230e-01j
1.064520027988e+00-1.550634109642e-01j; 1.489859937618e-01+1.360185804572e-01j; 1.554597387322e-01-4.683535605307e-02j; 8.985802764356e-01-2.167881646822e-01j
1.066458420403e+00-1.451979208273e-01j; 1.496705458294e-01+1.368342416459e-01j; 1.552301191867e-01-4.656048371807e-02j; 8.994786494901e-01-2.186205449312e-01j
1.068278029625e+00-1.352363884090e-01j; 1.503781959270e-01+1.376730370907e-01j; 1.550184663505e-01-4.629173483376e-02j; 9.003957799881e-01-2.203537806765e-01j
1.069975749297e+00-1.251851006091e-01j; 1.511073698447e-01+1.385336160599e-01j; 1.548250886225e-01-4.602912833410e-02j; 9.013318180782e-01-2.219867139877e-01j
1.071548671660e+00-1.150504676192e-01j; 1.518564541682e-01+1.394145840162e-01j; 1.546502746231e-01-4.577267577769e-02j; 9.022868758145e-01-2.235182255659e-01j
1.072994094576e+00-1.048390149872e-01j; 1.526237994092e-01+1.403145052180e-01j; 1.544942928681e-01-4.552238138421e-02j; 9.032610258511e-01-2.249472356225e-01j
1.074309528088e+00-9.455737532710e-02j; 1.534077231993e-01+1.412319054040e-01j; 1.543573914634e-01-4.527824207949e-02j; 9.042543002061e-01-2.262727047675e-01j
1.075492700495e+00-8.421227969403e-02j; 1.542065135438e-01+1.421652745552e-01j; 1.542397978221e-01-4.504024754908e-02j; 9.052666890948e-01-2.274936349104e-01j
1.076541563910e+00-7.381054865250e-02j; 1.550184321273e-01+1.431130697295e-01j; 1.541417184035e-01-4.480838030022e-02j; 9.062981398385e-01-2.286090701696e-01j
1.077454299289e+00-6.335908306249e-02j; 1.558417176656e-01+1.440737179640e-01j; 1.540633384751e-01-4.458261573209e-02j; 9.073485558500e-01-2.296180977950e-01j
1.078229320917e+00-5.286485461195e-02j; 1.566745892976e-01+1.450456192385e-01j; 1.540048218969e-01-4.436292221422e-02j; 9.084177957013e-01-2.305198491000e-01j
1.078865280317e+00-4.233489612431e-02j; 1.575152500096e-01+1.460271494957e-01j; 1.539663109295e-01-4.414926117293e-02j; 9.095056722739e-01-2.313135004044e-01j
1.079361069597e+00-3.177629167134e-02j; 1.583618900869e-01+1.470166637119e-01j; 1.539479260648e-01-4.394158718559e-02j; 9.106119519974e-01-2.319982739880e-01j
1.079715824193e+00-2.119616652208e-02j; 1.592126905844e-01+1.480124990119e-01j; 1.539497658805e-01-4.373984808262e-02j; 9.117363541768e-01-2.325734390535e-01j
1.079928925017e+00-1.060167695992e-02j; 1.600658268115e-01+1.490129778234e-01j; 1.539719069187e-01-4.354398505704e-02j; 9.128785504134e-01-2.330383126984e-01j
